page,ligne,indirect,jour,mois,mois_num,année,Date,mois_année,Rang cette semaine-là,Émission,Diffuseur,Début,Fin,Cote,Plus de 1M,"Plus de 1,5M",Plus de 2M,"Plus de 2,5M"
29,26,"Du 11 au 17 novembre 2013 / November 11th to 17th, 2013",11,novembre ,11,2013,2013-11-11,2013-11,26,Accès illimité,TVA,21:00,22:00,773,,,,
29,27,"Du 11 au 17 novembre 2013 / November 11th to 17th, 2013",11,novembre ,11,2013,2013-11-11,2013-11,27,"Gentleman, Le",TVA,21:00,22:00,761,,,,
29,28,"Du 11 au 17 novembre 2013 / November 11th to 17th, 2013",11,novembre ,11,2013,2013-11-11,2013-11,28,Destinées,TVA,20:00,21:00,746,,,,
29,29,"Du 11 au 17 novembre 2013 / November 11th to 17th, 2013",11,novembre ,11,2013,2013-11-11,2013-11,29,Hockey Canadiens Samedi,RDS+,19:00,21:45,739,,,,
29,30,"Du 11 au 17 novembre 2013 / November 11th to 17th, 2013",11,novembre ,11,2013,2013-11-11,2013-11,30,Ciné-Extra,TVA,18:30,20:40,737,,,,
30,1,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,1,Unité 9,SRC,20:00,21:00,2038,Plus de 1M,"Plus de 1,5M",Plus de 2M,
30,2,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,2,"Banquier, Le",TVA,19:30,20:30,1595,Plus de 1M,"Plus de 1,5M",,
30,3,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,3,Tout le monde en...,SRC,20:00,22:15,1491,Plus de 1M,,,
30,4,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,4,Toute la vérité,TVA,21:00,22:00,1312,Plus de 1M,,,
30,5,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,5,Enfants de la télé,SRC,20:00,21:00,1249,Plus de 1M,,,
30,6,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,6,"Parent, Les",SRC,19:30,20:00,1239,Plus de 1M,,,
30,7,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,7,Yamaska,TVA,20:00,21:00,1233,Plus de 1M,,,
30,8,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,8,"Pêcheurs, Les",SRC,21:00,21:30,1199,Plus de 1M,,,
30,9,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,9,Occupation double en Espagne - Finale,TVA,20:30,22:03,1198,Plus de 1M,,,
30,10,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,10,Mémoires vives,SRC,21:00,22:00,1182,Plus de 1M,,,
30,11,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,11,Vlog,TVA,19:00,19:30,1167,Plus de 1M,,,
30,12,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,12,Un sur 2,TVA,19:30,20:00,1083,Plus de 1M,,,
30,13,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,13,O',TVA,21:00,22:00,1076,Plus de 1M,,,
30,14,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,14,"Galère, La",SRC,21:00,22:00,1073,Plus de 1M,,,
30,15,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,15,Occupation double en Espagne,TVA,19:30,20:00,1020,Plus de 1M,,,
30,16,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,16,"Poule aux oeufs d'or, La",TVA,19:00,19:30,978,,,,
30,17,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,17,Auberge chien noir,SRC,20:00,21:00,952,,,,
30,18,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,18,"Tricheur, Le",TVA,18:30,19:00,940,,,,
30,19,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,19,Destinées,TVA,20:00,21:00,890,,,,
30,20,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,19,Occupation double en Espagne,TVA,20:00,21:00,890,,,,
30,21,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,21,Testé sur des humains,TVA,21:00,22:00,868,,,,
30,22,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,22,"Gags, Les",TVA,18:30,19:00,852,,,,
30,23,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,23,TVA Nouvelles (18h - LV),TVA,18:00,18:30,822,,,,
30,24,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,24,Faites-moi confiance,TVA,19:00,19:30,812,,,,
30,25,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,25,LOL :-),TVA,19:30,20:00,803,,,,
30,26,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,26,Air de famille,SRC,20:00,21:00,750,,,,
30,27,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,27,TVA Nouvelles (18h-SD),TVA,18:00,18:30,729,,,,
30,28,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,28,Hockey Canadiens Mardi-Samedi,RDS+,19:30,22:18,726,,,,
30,29,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,29,Accès illimité,TVA,21:00,22:00,717,,,,
30,30,"Du 18 au 24 novembre 2013 / November 18th to 24th, 2013",18,novembre ,11,2013,2013-11-18,2013-11,30,Juste pour chialer,TVA,20:00,21:00,715,,,,
31,1,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,1,Unité 9,SRC,20:00,21:00,2029,Plus de 1M,"Plus de 1,5M",Plus de 2M,
31,2,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,2,Tout le monde en...,SRC,20:00,22:20,1821,Plus de 1M,"Plus de 1,5M",,
31,3,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,3,"Banquier, Le",TVA,19:30,20:30,1606,Plus de 1M,"Plus de 1,5M",,
31,4,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,4,Enfants de la télé,SRC,20:00,21:00,1487,Plus de 1M,,,
31,5,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,5,Yamaska,TVA,20:00,21:00,1352,Plus de 1M,,,
31,6,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,6,Vlog,TVA,19:00,19:30,1208,Plus de 1M,,,
31,7,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,7,"Pêcheurs, Les",SRC,21:00,21:30,1173,Plus de 1M,,,
31,8,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,8,Mémoires vives,SRC,21:00,22:00,1172,Plus de 1M,,,
31,9,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,9,O',TVA,21:00,22:00,1107,Plus de 1M,,,
31,10,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,10,Destinées,TVA,20:00,21:00,1054,Plus de 1M,,,
31,11,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,11,Bloopers TVA XXVI,TVA,19:30,20:00,1049,Plus de 1M,,,
31,12,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,12,"Poule aux oeufs d'or, La",TVA,19:00,19:30,1041,Plus de 1M,,,
31,13,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,13,Occupation double en Espagne - L'heure de vérité,TVA,20:30,22:00,1014,Plus de 1M,,,
31,14,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,14,Auberge chien noir,SRC,20:00,21:00,1009,Plus de 1M,,,
31,15,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,15,"Parent, Les",SRC,19:30,20:00,933,,,,
31,16,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,16,Occupation double en Espagne,TVA,19:30,20:00,876,,,,
31,17,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,17,"Tricheur, Le",TVA,18:30,19:00,875,,,,
31,18,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,18,Air de famille,SRC,20:00,21:00,845,,,,
31,19,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,18,Facture,SRC,19:30,20:00,845,,,,
31,20,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,18,TVA Nouvelles (18h - LV),TVA,18:00,18:30,845,,,,
31,21,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,21,Faites-moi confiance,TVA,19:00,19:30,832,,,,
31,22,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,22,Hockey Canadiens Mardi-Samedi,RDS+,19:00,22:07,807,,,,
31,23,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,23,LOL :-),TVA,19:30,20:00,797,,,,
31,24,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,24,"Gags, Les",TVA,18:30,19:00,791,,,,
31,25,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,25,En direct...univers,SRC,19:00,20:00,784,,,,
31,26,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,26,Épicerie,SRC,19:30,20:00,781,,,,
31,27,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,27,Occupation double en Espagne,TVA,20:00,21:00,773,,,,
31,28,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,28,Testé sur des humains,TVA,21:00,22:00,756,,,,
31,29,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,29,30 vies,SRC,19:00,19:30,742,,,,
31,30,"Du 25 novembre au 1er décembre 2013 / November 25th to December 1st, 2013",25,novembre ,11,2013,2013-11-25,2013-11,30,Petite vie,SRC,18:30,19:00,714,,,,
32,1,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,1,Unité 9,SRC,20:00,21:00,2113,Plus de 1M,"Plus de 1,5M",Plus de 2M,
32,2,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,2,Tout le monde en...,SRC,20:00,22:15,1716,Plus de 1M,"Plus de 1,5M",,
32,3,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,3,Enfants de la télé,SRC,20:00,21:00,1349,Plus de 1M,,,
32,4,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,4,Mémoires vives,SRC,21:00,22:00,1188,Plus de 1M,,,
32,5,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,5,"Pêcheurs, Les",SRC,21:00,21:30,1043,Plus de 1M,,,
32,6,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,6,Auberge chien noir,SRC,20:00,21:00,989,,,,
32,7,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,7,"Poule aux oeufs d'or, La",TVA,19:00,19:30,985,,,,
32,8,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,8,Facture,SRC,19:30,20:00,939,,,,
32,9,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,9,"Tricheur, Le",TVA,18:30,19:00,870,,,,
32,10,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,10,TVA Nouvelles (18h - LV),TVA,18:00,18:30,849,,,,
32,11,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,11,Bloopers TVA XXIV,TVA,19:30,20:00,817,,,,
32,12,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,12,Faites-moi confiance,TVA,19:00,19:30,812,,,,
32,13,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,13,Découverte,SRC,18:30,19:30,786,,,,
32,14,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,14,En direct...univers,SRC,19:00,20:00,785,,,,
32,15,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,15,Hockey Canadiens Mardi-Samedi,RDS+,19:00,21:46,769,,,,
32,16,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,16,Hockey Canadiens Semaine,RDS+,19:30,22:10,765,,,,
32,17,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,16,30 vies,SRC,19:00,19:30,765,,,,
32,18,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,18,Qui êtes-vous ?,SRC,20:00,21:00,737,,,,
32,19,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,19,Dieu créa...Laflaque,SRC,19:30,20:00,722,,,,
32,20,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,19,LOL :-),TVA,19:30,20:00,722,,,,
32,21,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,21,"Parent, Les",SRC,19:30,20:00,688,,,,
32,22,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,22,Air de famille,SRC,20:00,21:00,683,,,,
32,23,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,23,"Choc des générations, Le",SRC,20:00,21:00,670,,,,
32,24,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,24,"Vie parfaite, La",SRC,21:30,22:00,653,,,,
32,25,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,25,Épicerie,SRC,19:30,20:00,645,,,,
32,26,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,26,TVA Nouvelles (18h-SD),TVA,18:00,18:30,637,,,,
32,27,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,27,Primeur TVA,TVA,19:30,21:45,630,,,,
32,28,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,28,"Banquier, Le - Céline Dion",TVA,18:30,20:30,628,,,,
32,29,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,29,Ça finit bien la semaine,TVA,21:00,22:00,623,,,,
32,30,"Du 2 au 8 décembre 2013 / December 2nd to 8th, 2013",2,décembre ,12,2013,2013-12-02,2013-12,30,On connaît la chanson,TVA,20:30,21:30,620,,,,
33,1,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,1,Unité 9,SRC,20:00,21:00,2025,Plus de 1M,"Plus de 1,5M",Plus de 2M,
33,2,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,2,SP: Enfants de la télé,SRC,20:00,22:00,1773,Plus de 1M,"Plus de 1,5M",,
33,3,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,3,Mémoires vives,SRC,21:00,22:00,1283,Plus de 1M,,,
33,4,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,4,Tout le monde -Best,SRC,20:00,22:00,1097,Plus de 1M,,,
33,5,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,5,Auberge chien noir,SRC,20:00,21:00,1037,Plus de 1M,,,
33,6,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,6,"Poule aux oeufs d'or, La",TVA,19:00,19:30,981,,,,
33,7,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,7,"Tricheur, Le",TVA,18:30,19:00,877,,,,
33,8,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,8,25 ans d'humour - Lise Dion,TVA,19:00,20:00,818,,,,
33,9,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,9,TVA Nouvelles (18h - LV),TVA,18:00,18:30,812,,,,
33,10,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,10,"Choc des générations, Le",SRC,20:00,21:00,811,,,,
33,11,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,11,On connaît la chanson,TVA,19:30,20:30,782,,,,
33,12,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,12,Mario Jean : Gare au gros nounours!,TVA,19:00,20:00,774,,,,
33,13,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,13,Ciné-Extra,TVA,18:30,20:08,770,,,,
33,14,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,14,"Véronic Dicaire, grand V",SRC,21:00,22:00,764,,,,
33,15,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,15,Facture,SRC,19:30,20:00,759,,,,
33,16,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,16,Vlog,TVA,19:00,19:30,743,,,,
33,17,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,17,30 vies,SRC,19:00,19:30,714,,,,
33,18,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,18,Épicerie,SRC,19:30,20:00,711,,,,
33,19,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,18,LOL :-),TVA,19:30,20:00,711,,,,
33,20,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,20,Air de famille,SRC,20:00,21:00,675,,,,
33,21,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,21,En direct...univers,SRC,19:00,20:00,662,,,,
33,22,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,22,TVA Nouvelles (18h-SD),TVA,18:00,18:30,661,,,,
33,23,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,22,Infoman Bestove,SRC,19:30,20:00,661,,,,
33,24,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,24,Petite vie,SRC,18:30,19:00,658,,,,
33,25,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,25,Hockey Canadiens Semaine,RDS+,19:00,21:45,657,,,,
33,26,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,26,Cinémax,TVA,20:08,22:37,655,,,,
33,27,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,27,"Détestables, Les",V,19:30,20:00,649,,,,
33,28,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,28,Qui êtes-vous ?,SRC,20:00,21:00,647,,,,
33,29,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,29,Paul Daraîche - ces Noëls d'autrefois,TVA,21:00,22:00,621,,,,
33,30,"Du 9 au 15 décembre 2013 / December 9th to 15th, 2013",9,décembre ,12,2013,2013-12-09,2013-12,30,TVA Nouvelles (17h),TVA,17:00,18:00,615,,,,
34,1,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,1,"Poule aux oeufs d'or, La",TVA,19:00,19:30,925,,,,
34,2,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,2,SP: Enfants de télé,SRC,20:00,22:00,921,,,,
34,3,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,3,"Tricheur, Le",TVA,18:30,19:00,874,,,,
34,4,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,4,TVA Nouvelles (18h-SD),TVA,18:00,18:30,819,,,,
34,5,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,5,Bloopers TVA XXII,TVA,19:00,19:30,771,,,,
34,6,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,6,Cinéma au poil,TVA,19:30,22:00,751,,,,
34,7,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,7,TVA Nouvelles (18h - LV),TVA,18:00,18:30,750,,,,
34,8,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,8,Ciné-Extra,TVA,18:30,20:18,727,,,,
34,9,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,9,SP: Petite séduction,SRC,20:00,21:00,704,,,,
34,10,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,10,Hockey Canadiens Mardi-Samedi,RDS+,19:30,22:13,684,,,,
34,11,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,11,SP: Air de famille,SRC,20:00,21:30,667,,,,
34,12,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,12,30 vies,SRC,19:00,19:30,656,,,,
34,13,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,13,Cinéma des fêtes,V,20:00,22:00,655,,,,
34,14,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,14,OSM et le bossu symphonique,SRC,20:00,21:30,652,,,,
34,15,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,15,Cinéma cadeau,TVA,18:30,20:02,651,,,,
34,16,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,16,"Détestables, Les",V,19:30,20:00,625,,,,
34,17,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,17,Cinéma en Famille,TVA,15:58,18:00,618,,,,
34,18,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,18,Mario Jean : Gare au gros nounours!,TVA,19:00,20:00,615,,,,
34,19,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,18,Cinéma au Lit,TVA,10:00,12:00,615,,,,
34,20,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,20,TVA Nouvelles (17h),TVA,17:00,18:00,601,,,,
34,21,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,21,Découverte,SRC,18:30,19:30,594,,,,
34,22,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,22,Ciné-Pop,TVA,15:40,18:00,589,,,,
34,23,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,23,"Minute pour gagner, Une",TVA,19:00,20:00,577,,,,
34,24,"Du 16 au 22 décembre 2013 / December 16th to 22nd, 2013",16,décembre ,12,2013,2013-12-16,2013-12,24,Ça va chauffer,TVA,20:00,21:00,566,,,,
